Id,Probability
1,0.015282641
2,0.008140451
3,0.045520693
4,0.229505512
5,0.510352993
6,0.039552061
7,0.191436522
8,0.010148781
9,0.11075565
10,0.051194052
11,0.010978141
12,0.107397136
13,0.052572697
14,0.057962227
15,0.030831804
16,0.010391188
17,0.214089641
18,0.074821263
19,0.010216271
20,0.037110295
21,0.010427196
22,0.061894484
23,0.102504909
24,0.089135115
25,0.01250325
26,0.025311611
27,0.261834484
28,0.099036099
29,0.299093567
30,0.03778868
31,0.00649931
32,0.00864844
33,0.006825969
34,0.012770951
35,0.010923282
36,0.070655582
37,0.01950275
38,0.013421385
39,0.011830906
40,0.020086334
41,0.009318039
42,0.01728034
43,0.025793668
44,0.079997651
45,0.269065267
46,0.0854852
47,0.01740888
48,0.022796192
49,0.028840333
50,0.095116854
51,0.045295631
52,0.009454539
53,0.045645413
54,0.254598461
55,0.015941734
56,0.17715894
57,0.058065516
58,0.012782509
59,0.021213203
60,0.008139359
61,0.007554255
62,0.007471723
63,0.015113327
64,0.060248978
65,0.020025442
66,0.028145941
67,0.406862309
68,0.029661752
69,0.013471267
70,0.125504282
71,0.011373029
72,0.017632722
73,0.007218418
74,0.048883933
75,0.010747492
76,0.011003955
77,0.109939541
78,0.008813244
79,0.006335666
80,0.008406203
81,0.099876581
82,0.019267752
83,0.258921506
84,0.031467938
85,0.009461278
86,0.041023524
87,0.028759796
88,0.161111733
89,0.050700761
90,0.014643305
91,0.010810638
92,0.01512917
93,0.009884856
94,0.012385051
95,0.079712125
96,0.021435074
97,0.007500648
98,0.015946833
99,0.042648529
100,0.011787134
101,0.024531654
102,0.011516574
103,0.168437579
104,0.104409884
105,0.012529984
106,0.059932847
107,0.157617469
108,0.013033434
109,0.006517953
110,0.299102556
111,0.008935457
112,0.012897372
113,0.00907413
114,0.021370812
115,0.024537747
116,0.013718997
117,0.00838054
118,0.008184346
119,0.011891401
120,0.041325547
121,0.067888631
122,0.016935861
123,0.010478467
124,0.013117448
125,0.15174598
126,0.05442553
127,0.027529576
128,0.033332188
129,0.008655221
130,0.031731615
131,0.008873687
132,0.016330547
133,0.033906779
134,0.018416772
135,0.2579746
136,0.014205381
137,0.114591439
138,0.028804128
139,0.033704705
140,0.365960997
141,0.00972849
142,0.011328716
143,0.094788822
144,0.212557265
145,0.178930634
146,0.054798723
147,0.016155768
148,0.043919424
149,0.665339297
150,0.011785053
151,0.014017071
152,0.021715842
153,0.046152902
154,0.05646079
155,0.32115435
156,0.043576296
157,0.059321462
158,0.0542499
159,0.017420523
160,0.011425252
161,0.033764946
162,0.008408826
163,0.016423914
164,0.014537022
165,0.047972497
166,0.021776285
167,0.007488997
168,0.017468112
169,0.0099728
170,0.010985236
171,0.093197615
172,0.011375759
173,0.028868464
174,0.008406203
175,0.015168914
176,0.030056286
177,0.168791007
178,0.122703683
179,0.017807571
180,0.009989603
181,0.01917732
182,0.008792694
183,0.016222693
184,0.047554368
185,0.011516574
186,0.148026545
187,0.079206706
188,0.023246905
189,0.028543471
190,0.074405234
191,0.013633242
192,0.051358382
193,0.01384836
194,0.012174599
195,0.00888811
196,0.009538349
197,0.07513235
198,0.011406408
199,0.008140451
200,0.014451729
201,0.177692012
202,0.01053959
203,0.027297148
204,0.012126636
205,0.014317874
206,0.015267506
207,0.206341934
208,0.063698486
209,0.008682271
210,0.113921228
211,0.02076069
212,0.077276131
213,0.508423044
214,0.024292301
215,0.022834432
216,0.022753584
217,0.008372099
218,0.306301254
219,0.007219714
220,0.172855736
221,0.025670159
222,0.13334004
223,0.019433272
224,0.01078204
225,0.170324971
226,0.055940724
227,0.317560216
228,0.008693743
229,0.007488997
230,0.04453157
231,0.015510104
232,0.103705238
233,0.008281517
234,0.064972681
235,0.029737095
236,0.008406203
237,0.01167596
238,0.242853913
239,0.011328716
240,0.010963924
241,0.067462071
242,0.008504545
243,0.012492771
244,0.011954459
245,0.031762864
246,0.024635666
247,0.069237178
248,0.018270482
249,0.110284646
250,0.064332244
251,0.011538124
252,0.084312327
253,0.012404435
254,0.054913181
255,0.02220329
256,0.030781395
257,0.012239513
258,0.112579017
259,0.020834244
260,0.017185516
261,0.011824779
262,0.069435738
263,0.044779047
264,0.07914845
265,0.012239513
266,0.096220312
267,0.058598003
268,0.123579376
269,0.011972823
270,0.016620577
271,0.017349754
272,0.027862366
273,0.008298775
274,0.010586773
275,0.009576966
276,0.012987432
277,0.055802126
278,0.012824908
279,0.012788093
280,0.035768664
281,0.012206037
282,0.021057317
283,0.023265327
284,0.01284764
285,0.03161468
286,0.010555445
287,0.070719994
288,0.008733836
289,0.016008848
290,0.043037109
291,0.030512131
292,0.01083082
293,0.008406203
294,0.279476802
295,0.009458902
296,0.008139359
297,0.024096703
298,0.253877024
299,0.011072889
300,0.008281517
301,0.026285031
302,0.367263826
303,0.015753697
304,0.064722963
305,0.009949993
306,0.031529972
307,0.034719669
308,0.011941416
309,0.047579133
310,0.012035068
311,0.010878086
312,0.082834442
313,0.047438973
314,0.010244895
315,0.014064525
316,0.006692221
317,0.015769396
318,0.017610172
319,0.068979645
320,0.031075363
321,0.253986168
322,0.008034987
323,0.007906125
324,0.013368216
325,0.00871781
326,0.38371414
327,0.056060121
328,0.273562331
329,0.315449147
330,0.099709531
331,0.012810264
332,0.053069469
333,0.010004525
334,0.266691367
335,0.095840321
336,0.011715836
337,0.020648662
338,0.008406203
339,0.008147394
340,0.075616457
341,0.398827202
342,0.008359513
343,0.011969026
344,0.04578961
345,0.019459278
346,0.060463756
347,0.007219714
348,0.006574731
349,0.064549692
350,0.010889222
351,0.008332637
352,0.057731178
353,0.024642822
354,0.020457784
355,0.007296582
356,0.019327739
357,0.017305789
358,0.007589496
359,0.229213748
360,0.092852746
361,0.129377635
362,0.010228479
363,0.008406203
364,0.008124106
365,0.007219714
366,0.098037528
367,0.08072333
368,0.007575936
369,0.023738621
370,0.012362976
371,0.083145255
372,0.049448401
373,0.083796977
374,0.05000315
375,0.010175004
376,0.074196925
377,0.008862894
378,0.118014938
379,0.067869106
380,0.011460636
381,0.151345907
382,0.062919084
383,0.08884377
384,0.019430973
385,0.081169189
386,0.063897332
387,0.008904459
388,0.01047301
389,0.04390257
390,0.265079786
391,0.022542029
392,0.103678617
393,0.007964602
394,0.040488925
395,0.008673661
396,0.012340732
397,0.023033402
398,0.033967224
399,0.013924442
400,0.018185697
401,0.060784338
402,0.292485202
403,0.010148781
404,0.00907413
405,0.013374654
406,0.011715836
407,0.026620207
408,0.017943357
409,0.033426193
410,0.010934959
411,0.381322385
412,0.188391287
413,0.012829072
414,0.191219593
415,0.014952859
416,0.021337868
417,0.02208536
418,0.007568996
419,0.275471575
420,0.008406203
421,0.030768974
422,0.011553057
423,0.013284181
424,0.012380005
425,0.007123089
426,0.078265069
427,0.06861118
428,0.053270276
429,0.009887582
430,0.317913476
431,0.082231382
432,0.054703651
433,0.178224151
434,0.067123743
435,0.007135666
436,0.105603561
437,0.080580025
438,0.013847539
439,0.007626239
440,0.083635666
441,0.055187221
442,0.067774156
443,0.596793086
444,0.311546548
445,0.008785514
446,0.007831037
447,0.016711801
448,0.02085213
449,0.024115981
450,0.008850401
451,0.007392038
452,0.454018899
453,0.020834244
454,0.007527591
455,0.402157712
456,0.016368501
457,0.092613703
458,0.023542772
459,0.018099641
460,0.091227145
461,0.006436555
462,0.042452206
463,0.007651802
464,0.127308685
465,0.021874221
466,0.007918773
467,0.012071219
468,0.007847372
469,0.059271192
470,0.030650048
471,0.012492771
472,0.313173183
473,0.035846978
474,0.008219208
475,0.176218718
476,0.244520789
477,0.025346418
478,0.024950226
479,0.381683452
480,0.014760575
481,0.01078204
482,0.0182279
483,0.008648332
484,0.131505172
485,0.021987808
486,0.019665811
487,0.123557595
488,0.01116277
489,0.019887822
490,0.032627009
491,0.007358193
492,0.111544392
493,0.020245491
494,0.014698333
495,0.051435382
496,0.010349514
497,0.00722065
498,0.063454773
499,0.041669849
500,0.027961902
501,0.080047787
502,0.474381072
503,0.029789452
504,0.04454044
505,0.007123089
506,0.107439279
507,0.007569352
508,0.016595013
509,0.008406203
510,0.03026954
511,0.033993274
512,0.012680817
513,0.009718348
514,0.021974272
515,0.049133115
516,0.29290777
517,0.021660486
518,0.050685756
519,0.307440807
520,0.093577528
521,0.011966852
522,0.033249984
523,0.008019126
524,0.138675595
525,0.01556797
526,0.026450669
527,0.031386819
528,0.027918689
529,0.007384764
530,0.009549448
531,0.013240493
532,0.009028898
533,0.025076453
534,0.05528638
535,0.009014072
536,0.076688367
537,0.013566366
538,0.01638411
539,0.011654148
540,0.445561153
541,0.065499987
542,0.039689926
543,0.0093118
544,0.030664366
545,0.023119739
546,0.186315119
547,0.028744361
548,0.008375665
549,0.008624173
550,0.008200799
551,0.007562762
552,0.00856699
553,0.00845004
554,0.389185202
555,0.016307409
556,0.007284604
557,0.020051124
558,0.02164004
559,0.029451672
560,0.033530017
561,0.337192116
562,0.049736907
563,0.010796246
564,0.051690648
565,0.555251226
566,0.007234327
567,0.033617915
568,0.022024387
569,0.014013459
570,0.013811844
571,0.023974344
572,0.061487603
573,0.011669851
574,0.008667749
575,0.008978697
576,0.071086692
577,0.008184346
578,0.013306999
579,0.016939752
580,0.105179103
581,0.209798512
582,0.098026019
583,0.190455556
584,0.012385153
585,0.012476266
586,0.009989603
587,0.016935861
588,0.00649931
589,0.012261989
590,0.01146462
591,0.009230835
592,0.011676998
593,0.010344403
594,0.134334696
595,0.008637086
596,0.116700962
597,0.024674458
598,0.017981603
599,0.019604698
600,0.032456856
601,0.019260535
602,0.10427602
603,0.037889373
604,0.007568996
605,0.04682833
606,0.007749219
607,0.017834053
608,0.090273728
609,0.323885579
610,0.180469871
611,0.008570306
612,0.09345544
