id,probability
1,0.04657984
2,0.042978569
3,0.12570267
4,0.085592552
5,0.077769159
6,0.128848011
7,0.07918135
8,0.022076979
9,0.127898003
10,0.038610941
11,0.057586478
12,0.114278392
13,0.08671118
14,0.106389117
15,0.043824912
16,0.038977564
17,0.057365765
18,0.130543851
19,0.036744083
20,0.083783321
21,0.054257724
22,0.049412367
23,0.041295496
24,0.091904608
25,0.048013707
26,0.06710203
27,0.056702471
28,0.076937379
29,0.067299742
30,0.107794491
31,0.025637896
32,0.044243037
33,0.032397043
34,0.051470261
35,0.047086706
36,0.072282262
37,0.068518276
38,0.02856853
39,0.060152461
40,0.069175319
41,0.047266981
42,0.062585915
43,0.030237108
44,0.069112231
45,0.125275407
46,0.060657377
47,0.121696008
48,0.113840144
49,0.089866767
50,0.073996732
51,0.078318721
52,0.054146789
53,0.072516876
54,0.056990886
55,0.056687949
56,0.124348467
57,0.05427853
58,0.118814703
59,0.083459624
60,0.037191012
61,0.040352538
62,0.035237962
63,0.101131593
64,0.019137787
65,0.055936052
66,0.041286062
67,0.061353717
68,0.043505016
69,0.084713425
70,0.105697038
71,0.055274388
72,0.056653422
73,0.024404787
74,0.047721517
75,0.061983239
76,0.085330254
77,0.048629103
78,0.034097786
79,0.033808004
80,0.038019963
81,0.07536273
82,0.111674691
83,0.059137951
84,0.040360742
85,0.033352921
86,0.025125021
87,0.032305704
88,0.040918978
89,0.072324796
90,0.115557905
91,0.059347317
92,0.015915796
93,0.050048042
94,0.084426478
95,0.118580299
96,0.111424941
97,0.019516858
98,0.053706808
99,0.122832469
100,0.069597999
101,0.033707321
102,0.071312607
103,0.082326693
104,0.121452032
105,0.065194326
106,0.069586583
107,0.044356793
108,0.024269281
109,0.020805098
110,0.089480173
111,0.049930938
112,0.094656582
113,0.032066714
114,0.09572735
115,0.026011158
116,0.061360076
117,0.032109295
118,0.034896878
119,0.067366356
120,0.058933271
121,0.081322372
122,0.083200981
123,0.04500583
124,0.044243037
125,0.138091807
126,0.077851883
127,0.036274324
128,0.050958753
129,0.031881673
130,0.061502251
131,0.055223185
132,0.092990205
133,0.054791492
134,0.086019015
135,0.128402237
136,0.067402996
137,0.111573186
138,0.053348842
139,0.106324081
140,0.056735074
141,0.062181414
142,0.051064653
143,0.143995214
144,0.073684953
145,0.096318164
146,0.083268994
147,0.105522495
148,0.132181742
149,0.125881137
150,0.01903069
151,0.038204729
152,0.11192493
153,0.061872724
154,0.09740731
155,0.053638567
156,0.043350636
157,0.086799888
158,0.061240707
159,0.056906468
160,0.049609938
161,0.04256776
162,0.022409083
163,0.055462087
164,0.10494484
165,0.052231175
166,0.084986545
167,0.019745222
168,0.100236155
169,0.042880371
170,0.058437978
171,0.07558099
172,0.053545
173,0.097473819
174,0.03595017
175,0.101824071
176,0.100294797
177,0.068720695
178,0.090051187
179,0.093992687
180,0.032397043
181,0.064308229
182,0.049081441
183,0.107026931
184,0.062205115
185,0.065518783
186,0.052177553
187,0.046855065
188,0.098866354
189,0.088860991
190,0.033410334
191,0.032770513
192,0.059279725
193,0.029326085
194,0.05267718
195,0.03301381
196,0.048561933
197,0.03151928
198,0.059991704
199,0.041656809
200,0.069218266
201,0.054377157
202,0.063541946
203,0.129946281
204,0.052859601
205,0.06643916
206,0.053627299
207,0.039187259
208,0.08771806
209,0.049382933
210,0.096350365
211,0.12771236
212,0.037024717
213,0.125580602
214,0.115602842
215,0.107857694
216,0.07454309
217,0.045567126
218,0.086274051
219,0.020420458
220,0.086574203
221,0.11407328
222,0.086736064
223,0.10951079
224,0.078176386
225,0.097073358
226,0.050815347
227,0.059520698
228,0.02715494
229,0.021466409
230,0.026585616
231,0.08923929
232,0.039349972
233,0.037968357
234,0.030237108
235,0.112650154
236,0.02595677
237,0.034446779
238,0.107406792
239,0.061768201
240,0.031821351
241,0.089705078
242,0.040102558
243,0.019605023
244,0.080091088
245,0.120430097
246,0.030419479
247,0.040102558
248,0.072019269
249,0.050407575
250,0.100958478
251,0.033017562
252,0.073473642
253,0.057230787
254,0.024748406
255,0.07747258
256,0.030215047
257,0.055253914
258,0.064820903
259,0.088954531
260,0.042772843
261,0.064207788
262,0.04735567
263,0.047654859
264,0.084795717
265,0.055544854
266,0.099004463
267,0.073453876
268,0.072164657
269,0.054628558
270,0.038457681
271,0.07543177
272,0.087368607
273,0.020196333
274,0.065755827
275,0.046232702
276,0.074905636
277,0.07340292
278,0.093096357
279,0.041286062
280,0.025816564
281,0.039390878
282,0.098897275
283,0.030775208
284,0.103605473
285,0.046709588
286,0.050864575
287,0.082595708
288,0.035372782
289,0.055011791
290,0.033274405
291,0.085420158
292,0.055951327
293,0.028456208
294,0.100167724
295,0.034178858
296,0.028639581
297,0.090685993
298,0.072185001
299,0.055386069
300,0.039839288
301,0.079301306
302,0.073128634
303,0.099404036
304,0.048387297
305,0.055976001
306,0.025986536
307,0.033066102
308,0.039139347
309,0.054754862
310,0.066683215
311,0.074418374
312,0.117687473
313,0.049202901
314,0.050865604
315,0.063758246
316,0.030596353
317,0.102435716
318,0.104877195
319,0.056512064
320,0.090942282
321,0.161390397
322,0.031983324
323,0.04165536
324,0.046852801
325,0.038232888
326,0.087830021
327,0.076360193
328,0.034652817
329,0.105208357
330,0.080166253
331,0.045645316
332,0.082647515
333,0.065639526
334,0.104283301
335,0.110391946
336,0.033371178
337,0.1112702
338,0.034914055
339,0.039349972
340,0.056702471
341,0.104182455
342,0.039193898
343,0.062432993
344,0.047977678
345,0.030350344
346,0.083173622
347,0.029124121
348,0.021880933
349,0.119122278
350,0.035685934
351,0.056824379
352,0.105114005
353,0.096268429
354,0.108009817
355,0.035543854
356,0.122408256
357,0.05268639
358,0.007112671
359,0.053371425
360,0.04504027
361,0.095607788
362,0.045541834
363,0.023590645
364,0.038483134
365,0.027346458
366,0.165009539
367,0.055490477
368,0.04154225
369,0.046227732
370,0.077872774
371,0.064557023
372,0.066870076
373,0.067265446
374,0.089316941
375,0.068359351
376,0.096408435
377,0.042502946
378,0.069370443
379,0.085853933
380,0.064380247
381,0.084784176
382,0.056457993
383,0.133868994
384,0.074864938
385,0.115079968
386,0.067751496
387,0.044613056
388,0.060570696
389,0.124221024
390,0.113034952
391,0.007258162
392,0.046936448
393,0.041573743
394,0.046133124
395,0.02447024
396,0.057832635
397,0.018670743
398,0.054499084
399,0.081416814
400,0.089437515
401,0.070561891
402,0.052651836
403,0.018472865
404,0.037024717
405,0.081750924
406,0.039172345
407,0.105369079
408,0.052520556
409,0.071219182
410,0.04022969
411,0.105616953
412,0.082592609
413,0.058346092
414,0.097316627
415,0.037120748
416,0.040887214
417,0.044653976
418,0.02043979
419,0.053792811
420,0.033945958
421,0.053141707
422,0.069177385
423,0.063000321
424,0.088472973
425,0.03145999
426,0.068909273
427,0.095023367
428,0.056659643
429,0.043008824
430,0.059279725
431,0.096089569
432,0.067641832
433,0.074719396
434,0.108458298
435,0.022330373
436,0.062574807
437,0.087737797
438,0.076585369
439,0.039038417
440,0.050712442
441,0.094086636
442,0.040660462
443,0.052897707
444,0.057616856
445,0.039895406
446,0.029360634
447,0.103259959
448,0.106967661
449,0.034717915
450,0.039468839
451,0.012737409
452,0.082430622
453,0.084981199
454,0.036744083
455,0.038360514
456,0.053738284
457,0.107971913
458,0.074826161
459,0.057546396
460,0.107387778
461,0.038467169
462,0.0881052
463,0.022776512
464,0.121807142
465,0.080536442
466,0.035684189
467,0.091240823
468,0.036255269
469,0.046538049
470,0.077537966
471,0.034003145
472,0.056763672
473,0.106308789
474,0.02715494
475,0.121989911
476,0.076505277
477,0.108226836
478,0.116267807
479,0.052625434
480,0.039949707
481,0.081958832
482,0.082276637
483,0.037632792
484,0.091232747
485,0.10951079
486,0.092889882
487,0.11277146
488,0.078617136
489,0.118536288
490,0.049615344
491,0.032951418
492,0.099664825
493,0.080874796
494,0.072794271
495,0.041850593
496,0.039091441
497,0.026296412
498,0.073095175
499,0.108661488
500,0.086527895
501,0.088954531
502,0.101195302
503,0.09454907
504,0.140580338
505,0.022076979
506,0.046637485
507,0.030414478
508,0.039902822
509,0.032379926
510,0.045497962
511,0.049615344
512,0.079176954
513,0.043067141
514,0.060460342
515,0.071156378
516,0.058240585
517,0.097114589
518,0.053232169
519,0.072073156
520,0.055663954
521,0.037501123
522,0.093918287
523,0.028508818
524,0.043719281
525,0.072606362
526,0.105143994
527,0.05778339
528,0.06464804
529,0.03481248
530,0.037120748
531,0.072308808
532,0.049118365
533,0.111397886
534,0.036034595
535,0.037488419
536,0.038826985
537,0.04850203
538,0.104294102
539,0.06725423
540,0.132539669
541,0.086014894
542,0.044199287
543,0.067714792
544,0.030605371
545,0.11277146
546,0.105917817
547,0.078910548
548,0.033483824
549,0.042327444
550,0.031261112
551,0.024878943
552,0.032063156
553,0.043235808
554,0.067475585
555,0.060249542
556,0.018421168
557,0.086527895
558,0.038259534
559,0.135335262
560,0.038712826
561,0.086495431
562,0.083850908
563,0.087985635
564,0.061606054
565,0.085487439
566,0.035754768
567,0.04402039
568,0.040111734
569,0.076570059
570,0.031018332
571,0.097951884
572,0.075046166
573,0.036277842
574,0.033451061
575,0.047659364
576,0.063923339
577,0.036808147
578,0.069649089
579,0.073689919
580,0.099713861
581,0.829806791
582,0.12474456
583,0.066008061
584,0.054628558
585,0.04504027
586,0.027967467
587,0.082136449
588,0.02534511
589,0.049983019
590,0.043477335
591,0.041726409
592,0.041979633
593,0.054983585
594,0.090077046
595,0.042009449
596,0.115840751
597,0.099113844
598,0.057816261
599,0.102732683
600,0.073727181
601,0.114462312
602,0.112101145
603,0.069768846
604,0.028204595
605,0.097414131
606,0.028508818
607,0.063303142
608,0.073524356
609,0.081202005
610,0.099448417
611,0.04317571
612,0.034917458
613,0.036947575
614,0.067182187
615,0.103074844
616,0.118420155
617,0.079714496
618,0.050412309
619,0.024230765
620,0.046248514
621,0.101346354
622,0.084021165
623,0.04741743
624,0.048410781
625,0.022784805
626,0.081301671
627,0.04615489
628,0.126262367
629,0.038683912
630,0.062803858
631,0.067921601
632,0.028059694
633,0.074604337
634,0.097017569
635,0.034707645
636,0.105561258
637,0.103777032
638,0.095650506
639,0.068963018
640,0.029420579
641,0.147475035
642,0.038610941
643,0.028563265
644,0.02345184
645,0.043462187
646,0.046178383
647,0.055422342
648,0.038038904
649,0.025751324
650,0.070557672
651,0.137063903
652,0.030051436
653,0.127404493
654,0.040512203
655,0.049348
656,0.085305465
657,0.075723316
658,0.099730169
659,0.087431729
660,0.046633966
661,0.073283713
662,0.091978859
663,0.025335349
664,0.05349066
665,0.073112755
666,0.029778897
667,0.028865179
668,0.050368742
669,0.066136413
670,0.038931643
671,0.136593735
672,0.0731325
673,0.082065953
674,0.093630333
675,0.077829881
676,0.09798676
677,0.053982182
678,0.047761801
679,0.107570488
680,0.050048042
681,0.076221286
682,0.036452257
683,0.10521586
684,0.040284293
685,0.116860122
686,0.078936866
687,0.097095731
688,0.089816502
689,0.095686245
690,0.071636399
691,0.092813904
692,0.042404213
693,0.144312348
694,0.031560625
695,0.030828119
696,0.093933388
697,0.048575529
698,0.089606694
699,0.119570352
700,0.117678119
701,0.101195302
702,0.027113222
703,0.087368607
704,0.080476449
705,0.073954464
706,0.093633267
707,0.122918987
708,0.042258766
709,0.02977645
710,0.056186675
711,0.081672836
712,0.039422798
713,0.150121934
714,0.077475299
715,0.074639242
716,0.071103897
717,0.08796679
718,0.035955314
719,0.0733415
720,0.084634582
721,0.03574137
722,0.030752405
723,0.037198921
724,0.033021223
725,0.032397043
726,0.069866341
727,0.044017441
728,0.045842535
729,0.069494133
730,0.061234116
731,0.045381734
732,0.026381567
733,0.026210596
734,0.091618769
735,0.0584013
736,0.014123743
737,0.059404742
738,0.049845844
739,0.06725423
740,0.121471767
741,0.048244798
742,0.090685993
743,0.044651929
744,0.073412324
745,0.061536556
746,0.028111182
747,0.06384103
748,0.048123474
749,0.085808294
750,0.109643797
751,0.04170727
752,0.06383086
753,0.035575614
754,0.061813983
755,0.05762073
756,0.099938515
757,0.056941293
758,0.060091873
759,0.033905952
760,0.087368607
761,0.074748385
762,0.056541315
763,0.100950891
764,0.033850908
765,0.047273892
766,0.09753471
767,0.044085783
768,0.031573423
769,0.088955791
770,0.103981601
771,0.047327843
772,0.06027398
773,0.042792623
774,0.031872534
775,0.031138908
776,0.071113183
777,0.074177875
778,0.055206585
779,0.054607257
780,0.071614102
781,0.043194692
782,0.08141581
783,0.044053829
784,0.085758391
785,0.030820998
786,0.107393557
787,0.03145999
788,0.059835068
789,0.035013209
790,0.038610941
791,0.034834303
792,0.047324032
793,0.039594643
794,0.077410632
795,0.035959097
796,0.035612913
797,0.056910323
798,0.049962139
799,0.0610042
800,0.061865377
801,0.027321256
802,0.083315946
803,0.0804285
804,0.022039392
805,0.057547781
806,0.052184278
807,0.007578175
808,0.077713919
809,0.040351712
810,0.059801317
811,0.066715707
812,0.080483072
813,0.052984647
814,0.081718637
815,0.095824878
816,0.085188881
817,0.101358719
818,0.095811902
819,0.086543075
820,0.036236518
821,0.020805098
822,0.070158939
823,0.05707439
824,0.046957525
825,0.107979236
826,0.042132587
827,0.042014358
828,0.094771882
829,0.11370121
830,0.032456864
831,0.041974282
832,0.107156893
833,0.1162758
834,0.0302764
835,0.044789704
836,0.121624757
837,0.017931092
838,0.066216556
839,0.038610941
840,0.111916891
841,0.038219756
842,0.070943532
843,0.070278655
844,0.083572159
