Id,Probability
1,0.01528264121952453
2,0.008140451296299308
3,0.04552069334113613
4,0.22950551245774248
5,0.5103529931591593
6,0.0395520608506401
7,0.1914365224227871
8,0.010148780541482463
9,0.1107556495629281
10,0.051194051613491075
11,0.010978140904030381
12,0.10739713638421335
13,0.05257269693196409
14,0.05796222740315239
15,0.03083180392017438
16,0.010391188354388846
17,0.21408964059881058
18,0.07482126319183333
19,0.010216270633156105
20,0.03711029522878078
21,0.010427196099943399
22,0.061894484418934255
23,0.10250490892837197
24,0.08913511470058957
25,0.0125032500625807
26,0.0253116108726813
27,0.26183448393047937
28,0.09903609913058581
29,0.29909356715126995
30,0.037788680203623935
31,0.006499309546525097
32,0.008648439517425353
33,0.006825968697806479
34,0.012770951079712852
35,0.010923282179945745
36,0.07065558203870788
37,0.019502749598334854
38,0.013421384811989345
39,0.011830905676110852
40,0.020086333920848975
41,0.009318038899464035
42,0.017280340010136716
43,0.02579366766936269
44,0.07999765072672176
45,0.26906526707147477
46,0.08548519961802198
47,0.017408880180158876
48,0.022796191696100712
49,0.028840333183280754
50,0.09511685402731114
51,0.045295630560969934
52,0.009454538912504452
53,0.045645413050269
54,0.25459846114953416
55,0.01594173373585654
56,0.17715893985948486
57,0.05806551561353016
58,0.012782508823883348
59,0.021213202575581035
60,0.00813935916363519
61,0.007554254595113123
62,0.007471723261437408
63,0.015113326828819043
64,0.06024897766654486
65,0.020025441698658438
66,0.028145940789991924
67,0.4068623090730334
68,0.02966175240398183
69,0.013471267401705577
70,0.12550428165489602
71,0.011373029239812147
72,0.017632722143508476
73,0.00721841814104493
74,0.048883933127845954
75,0.010747491614179414
76,0.011003955344257924
77,0.1099395414845075
78,0.00881324419491045
79,0.006335665872643521
80,0.0084062028706616
81,0.09987658052394756
82,0.019267752095041682
83,0.25892150587935087
84,0.03146793779134955
85,0.00946127815584202
86,0.041023524233181834
87,0.02875979559536379
88,0.16111173266589268
89,0.05070076086494618
90,0.014643305037888044
91,0.010810637849866347
92,0.015129170257982306
93,0.009884856481144778
94,0.012385051228605273
95,0.07971212484183657
96,0.02143507424609675
97,0.007500648313291115
98,0.01594683331669497
99,0.04264852914838672
100,0.01178713420549329
101,0.024531654358805142
102,0.01151657357694224
103,0.16843757875299756
104,0.10440988432305984
105,0.012529984375704043
106,0.05993284670890867
107,0.15761746915949484
108,0.013033434010495532
109,0.006517952567567019
110,0.2991025558999865
111,0.008935456560940918
112,0.01289737197146869
113,0.009074130225052778
114,0.02137081223056002
115,0.024537746575535157
116,0.01371899708508498
117,0.008380539642942116
118,0.008184345521408164
119,0.011891401434332368
120,0.04132554705664775
121,0.06788863102396808
122,0.016935860871075868
123,0.010478467196955032
124,0.013117448369524302
125,0.15174598027937428
126,0.054425530033828225
127,0.027529576421122855
128,0.03333218800779641
129,0.008655221300410718
130,0.031731614733667646
131,0.00887368698660749
132,0.01633054698799699
133,0.033906778792735855
134,0.018416772274348597
135,0.25797460035259157
136,0.014205380921061163
137,0.1145914387410659
138,0.0288041276245336
139,0.03370470462267671
140,0.3659609970938758
141,0.009728490227055596
142,0.011328715502708234
143,0.09478882185197282
144,0.2125572647844414
145,0.1789306336159965
146,0.05479872286587044
147,0.016155767932955267
148,0.043919424258654936
149,0.6653392967759535
150,0.011785053285724944
151,0.014017070903693165
152,0.02171584156327395
153,0.04615290197132006
154,0.056460790473622034
155,0.3211543501477821
156,0.04357629628548682
157,0.059321462214087295
158,0.05424990041606862
159,0.01742052321350269
160,0.011425251782621519
161,0.03376494591833889
162,0.008408825721435621
163,0.016423914469945906
164,0.014537021767509995
165,0.04797249692582607
166,0.021776284565287983
167,0.0074889971219212
168,0.017468112008683187
169,0.009972799766362563
170,0.010985236189786543
